"id","time","earnings","age","agesq","school","ethblack","urban","regne","regnc","regw","regs","asvabc"
431,6,12.5834932327271,26,676,14,0,1,1,0,0,0,57
432,6,5.94101190567017,27,729,12,0,1,1,0,0,0,32.5
433,6,7.22942495346069,25,625,12,0,1,1,0,0,0,32.5
434,6,13.0702266693115,22,484,12,0,1,1,0,0,0,51.75
435,6,11.4525566101074,24,576,12,0,1,1,0,0,0,40.75
438,6,5.0104923248291,23,529,13,0,1,0,0,0,1,58.75
439,6,13.743067741394,24,576,16,0,1,1,0,0,0,57.75
440,6,13.5999097824097,24,576,12,0,1,1,0,0,0,50.75
443,6,5.72627830505371,24,576,14,0,1,1,0,0,0,62.75
444,6,8.80415153503418,24,576,16,0,1,1,0,0,0,54.75
447,6,11.9822359085083,23,529,12,0,1,1,0,0,0,38.5
448,6,5.0104923248291,22,484,12,0,1,1,0,0,0,31.5
450,6,20.4428081512451,24,576,12,0,1,1,0,0,0,43.5
451,6,8.23152446746826,21,441,12,0,1,1,0,0,0,41.25
456,6,13.2133836746216,27,729,16,0,0,1,0,0,0,52.25
457,6,10.4504585266113,26,676,16,0,1,1,0,0,0,57.75
458,6,10.5506639480591,24,576,16,0,1,1,0,0,0,60.75
459,6,18.8537673950195,22,484,16,0,1,1,0,0,0,59.75
460,6,9.6344633102417,24,576,12,0,1,1,0,0,0,43.75
461,6,16.548942565918,24,576,16,0,1,1,0,0,0,61.5
464,6,9.34814643859863,26,676,14,0,1,1,0,0,0,58.75
465,6,7.22942495346069,22,484,12,0,1,1,0,0,0,59.5
468,6,14.2011680603027,27,729,16,0,1,1,0,0,0,63
470,6,7.53005504608154,24,576,11,0,1,0,1,0,0,36
477,6,5.72627830505371,22,484,12,0,1,0,1,0,0,43.25
480,6,14.6306400299072,28,784,18,0,1,0,1,0,0,54
484,6,14.3156957626343,24,576,12,0,1,0,1,0,0,40.25
489,6,17.193151473999,25,625,14,0,1,0,1,0,0,57
490,6,32.0528259277344,28,784,15,0,1,0,1,0,0,41.5
492,6,6.44206285476685,24,576,12,0,1,0,1,0,0,51.25
493,6,9.53425407409668,21,441,13,0,1,0,1,0,0,52.75
495,6,5.72627830505371,25,625,12,0,1,0,1,0,0,56.5
500,6,9.30520343780518,22,484,12,0,1,0,1,0,0,51.75
502,6,21.4735431671143,25,625,12,0,1,0,1,0,0,58
506,6,8.24584007263184,25,625,16,0,1,0,1,0,0,48.75
507,6,5.0104923248291,24,576,14,0,1,1,0,0,0,54.5
513,6,10.3216171264648,24,576,14,1,1,0,1,0,0,50
514,6,8.0454216003418,22,484,11,1,1,0,1,0,0,33.75
517,6,9.66309452056885,23,529,11,1,0,0,1,0,0,33.5
520,6,11.1948728561401,27,729,16,1,1,0,1,0,0,41.75
521,6,8.80415153503418,25,625,15,1,1,0,1,0,0,47.25
522,6,11.8963441848755,23,529,13,1,1,0,1,0,0,35.5
526,6,30.2776832580566,26,676,12,0,1,0,1,0,0,38.75
533,6,4.81007242202759,26,676,14,0,1,0,1,0,0,52.75
535,6,4.79575634002686,21,441,9,0,1,0,1,0,0,43.25
538,6,5.72627830505371,27,729,12,0,1,0,1,0,0,47
543,6,4.48081350326538,26,676,12,0,1,0,1,0,0,41.5
544,6,7.90226316452026,25,625,12,0,1,0,0,0,1,43.25
547,6,7.15784788131714,28,784,11,0,1,0,1,0,0,51
549,6,11.466872215271,24,576,12,0,1,0,1,0,0,47.5
553,6,9.59151268005371,24,576,16,0,1,0,1,0,0,63
556,6,19.6554470062256,28,784,16,0,1,0,1,0,0,60
557,6,7.27237367630005,26,676,17,0,1,0,1,0,0,63
558,6,7.15784788131714,23,529,16,0,1,0,1,0,0,56.5
561,6,9.30520343780518,26,676,16,0,1,0,1,0,0,54.75
565,6,12.8841257095337,25,625,13,0,1,0,1,0,0,47.5
567,6,7.98815727233887,23,529,14,0,1,0,1,0,0,49.75
569,6,4.46649742126465,25,625,12,0,1,0,1,0,0,62
570,6,7.15784788131714,21,441,12,0,1,0,1,0,0,62.75
573,6,8.24584007263184,25,625,17,0,1,0,1,0,0,56
575,6,18.2811412811279,29,841,19,0,1,0,0,1,0,62.5
578,6,5.75490760803223,25,625,16,0,1,0,1,0,0,63.75
581,6,17.1788349151611,27,729,12,0,1,0,1,0,0,62.5
582,6,2.74861335754395,27,729,14,0,1,0,1,0,0,60.5
583,6,18.6104068756104,28,784,13,0,1,0,1,0,0,59.25
597,6,10.4504585266113,24,576,11,1,1,0,1,0,0,30.5
600,6,7.15784788131714,24,576,16,0,1,0,1,0,0,53.75
605,6,11.8533945083618,23,529,12,0,1,0,1,0,0,51.5
606,6,14.4445371627808,21,441,13,0,1,0,1,0,0,51
608,6,8.26015663146973,25,625,16,0,1,0,1,0,0,58.75
609,6,7.15784788131714,24,576,16,0,1,0,1,0,0,47.5
610,6,12.5548620223999,22,484,12,0,1,0,1,0,0,43.25
613,6,8.0454216003418,23,529,12,0,1,0,1,0,0,46
616,6,10.5936155319214,23,529,12,0,1,0,1,0,0,33.5
618,6,15.3177909851074,27,729,16,0,1,0,1,0,0,51
620,6,15.7472658157349,28,784,11,1,1,0,1,0,0,31
622,6,12.1683406829834,21,441,15,1,1,0,1,0,0,48.25
626,6,8.0454216003418,28,784,12,0,1,0,1,0,0,46.5
627,6,10.6222448348999,28,784,12,0,1,0,1,0,0,61.5
629,6,8.0454216003418,24,576,8,0,0,0,1,0,0,35
638,6,13.3135948181152,24,576,12,0,0,0,1,0,0,51
639,6,13.5712766647339,22,484,12,0,0,0,1,0,0,48.5
640,6,8.0454216003418,22,484,12,0,1,0,1,0,0,53.75
641,6,8.58941745758057,24,576,11,0,1,0,1,0,0,34.5
643,6,9.77762031555176,21,441,12,0,1,0,0,0,1,43.25
645,6,20.6432342529297,24,576,16,0,1,0,0,1,0,60
646,6,3.80797362327576,23,529,12,0,1,0,1,0,0,29.25
647,6,13.800329208374,25,625,12,0,1,0,1,0,0,49.75
648,6,6.79995489120483,22,484,12,0,1,0,1,0,0,45.75
649,6,17.0643081665039,29,841,17,0,1,0,1,0,0,60.5
650,6,11.0087699890137,24,576,16,0,1,0,1,0,0,56.5
652,6,32.2103004455566,25,625,16,0,1,0,1,0,0,57.25
653,6,16.6634654998779,26,676,18,0,1,0,1,0,0,62.5
654,6,6.44206285476685,21,441,12,0,1,0,1,0,0,55.5
656,6,4.86733627319336,23,529,16,0,0,0,1,0,0,59
659,6,13.5999097824097,27,729,12,0,1,0,1,0,0,51.5
662,6,7.68752574920654,23,529,12,0,1,0,1,0,0,52.75
667,6,7.80205488204956,22,484,14,0,1,0,1,0,0,52.25
669,6,8.23152446746826,25,625,12,0,1,0,1,0,0,59
671,6,18.2381916046143,23,529,16,1,1,0,1,0,0,56.5
674,6,9.99235534667969,24,576,10,1,1,0,1,0,0,32.5
675,6,5.36838579177856,23,529,11,1,1,0,1,0,0,32
676,6,4.79575634002686,22,484,12,1,1,0,1,0,0,32
677,6,8.58941745758057,24,576,12,1,1,0,1,0,0,49.5
679,6,5.0104923248291,28,784,12,1,1,0,1,0,0,37.25
680,6,10.0209846496582,26,676,12,1,1,0,1,0,0,39.75
681,6,8.28878593444824,25,625,12,1,1,0,1,0,0,33.75
684,6,19.6411323547363,26,676,12,0,1,0,1,0,0,44.25
689,6,5.0104923248291,21,441,12,0,1,0,1,0,0,41.5
690,6,6.64248180389404,24,576,12,0,1,0,1,0,0,54.25
691,6,5.0104923248291,24,576,10,0,1,0,0,0,1,51.25
697,6,19.6411323547363,29,841,12,0,1,0,1,0,0,43
700,6,4.76712656021118,23,529,10,0,1,0,1,0,0,42
701,6,4.79575634002686,25,625,9,0,0,0,0,0,1,36.5
704,6,19.9560775756836,27,729,13,0,1,0,1,0,0,51.5
707,6,13.5283298492432,24,576,14,0,0,0,1,0,0,44
708,6,4.26607656478882,26,676,12,0,1,0,0,0,1,34.25
710,6,7.15784788131714,27,729,16,0,1,0,1,0,0,55.25
711,6,12.1110792160034,24,576,12,0,1,0,1,0,0,46.25
714,6,5.0104923248291,21,441,11,0,1,0,1,0,0,40.75
715,6,10.0209846496582,27,729,10,0,1,0,1,0,0,42.75
716,6,6.08416986465454,25,625,12,0,1,0,1,0,0,40.25
718,6,15.6041097640991,26,676,12,0,1,0,1,0,0,55.5
719,6,11.0946626663208,27,729,12,0,1,0,0,0,1,34.75
721,6,6.29890632629395,23,529,12,0,1,0,0,0,1,40.25
722,6,10.4504585266113,27,729,11,0,0,0,1,0,0,53.25
723,6,9.94940757751465,23,529,12,0,1,0,0,0,1,45.25
728,6,6.6854305267334,21,441,12,0,0,0,1,0,0,36.75
732,6,10.7367715835571,26,676,12,0,0,0,1,0,0,53
740,6,5.51154184341431,23,529,12,0,1,0,1,0,0,60.75
742,6,22.9051132202148,27,729,16,0,1,0,1,0,0,56.5
745,6,10.3502473831177,29,841,12,1,1,0,1,0,0,47
746,6,10.6651926040649,24,576,12,0,1,0,1,0,0,55.75
750,6,17.4365119934082,24,576,12,0,0,0,1,0,0,41.25
752,6,15.9763145446777,28,784,19,0,1,0,1,0,0,60.75
753,6,19.0112380981445,27,729,12,1,1,0,1,0,0,45.5
754,6,7.15784788131714,21,441,14,1,1,0,1,0,0,43
767,6,5.72627830505371,23,529,9,0,1,0,1,0,0,39.75
768,6,8.58941745758057,24,576,12,0,1,0,1,0,0,56
776,6,19.9703922271729,24,576,16,0,1,0,1,0,0,61.75
779,6,5.43996334075928,21,441,14,0,1,0,1,0,0,47.5
790,6,5.22522926330566,22,484,12,0,1,0,1,0,0,36.75
791,6,10.7367715835571,22,484,12,0,1,0,1,0,0,55.75
793,6,15.1316890716553,27,729,16,0,1,0,1,0,0,56
796,6,16.8495712280273,25,625,16,0,0,0,1,0,0,62.75
797,6,27.1998195648193,24,576,12,0,1,0,1,0,0,53.75
803,6,6.37048482894897,23,529,12,0,1,0,1,0,0,60
806,6,7.15784788131714,24,576,12,0,1,0,1,0,0,38.75
807,6,15.3893690109253,23,529,16,0,1,0,1,0,0,55
810,6,21.4735431671143,25,625,16,0,0,0,1,0,0,60
811,6,7.05763626098633,27,729,15,0,1,0,1,0,0,56
823,6,8.58941745758057,24,576,13,0,1,0,1,0,0,42.25
824,6,4.98186111450195,26,676,17,0,1,0,0,1,0,63
827,6,14.8596925735474,26,676,16,0,1,0,1,0,0,61.75
828,6,10.0209846496582,24,576,14,0,1,0,1,0,0,36.5
829,6,12.38307762146,28,784,18,0,1,0,1,0,0,50.25
844,6,5.72627830505371,22,484,12,0,1,0,1,0,0,40.75
847,6,14.3156957626343,27,729,16,1,1,1,0,0,0,47.25
849,6,5.0104923248291,25,625,12,0,1,0,1,0,0,45.75
850,6,13.5569629669189,24,576,13,0,1,0,1,0,0,59
851,6,16.4487285614014,26,676,12,0,1,0,1,0,0,53.25
854,6,4.19449758529663,23,529,12,0,1,0,1,0,0,47.75
857,6,11.4525566101074,24,576,13,0,1,0,1,0,0,50
858,6,4.96754550933838,22,484,12,0,1,0,1,0,0,36.5
859,6,7.15784788131714,25,625,12,0,1,0,1,0,0,42.25
860,6,8.58941745758057,24,576,12,0,1,0,1,0,0,56
867,6,11.6959190368652,21,441,12,0,1,0,1,0,0,50.5
871,6,10.7367715835571,21,441,10,0,1,0,1,0,0,53.25
873,6,9.30520343780518,24,576,16,0,1,0,1,0,0,57.5
875,6,11.3952932357788,28,784,12,0,1,0,1,0,0,47.25
876,6,12.38307762146,27,729,14,0,1,0,1,0,0,59
878,6,11.0087699890137,21,441,12,0,1,0,1,0,0,52
881,6,18.2381916046143,25,625,16,0,1,0,1,0,0,59
882,6,8.94730949401855,23,529,16,0,1,0,1,0,0,51.25
886,6,9.87782955169678,25,625,16,0,1,0,0,1,0,58.5
887,6,8.58941745758057,25,625,16,0,1,0,1,0,0,47.5
888,6,10.2786674499512,27,729,12,0,1,0,1,0,0,43.25
896,6,12.0108671188354,24,576,16,0,1,0,0,0,1,62.75
899,6,7.15784788131714,28,784,15,0,1,0,1,0,0,61
908,6,6.44206285476685,24,576,16,0,1,0,1,0,0,56.25
909,6,5.72627830505371,22,484,15,0,1,0,1,0,0,47.5
910,6,20.0706024169922,27,729,16,1,1,0,1,0,0,60.25
916,6,16.5059986114502,26,676,16,0,1,0,1,0,0,59.75
917,6,5.72627830505371,27,729,12,0,1,0,1,0,0,44.5
918,6,5.0104923248291,22,484,12,0,1,0,1,0,0,48.5
919,6,10.4504585266113,26,676,12,0,1,0,1,0,0,50
920,6,12.2112894058228,23,529,16,0,1,0,1,0,0,59
921,6,8.05973529815674,21,441,12,0,1,0,1,0,0,33.5
922,6,26.4267673492432,25,625,12,0,1,0,1,0,0,52.25
923,6,13.0272817611694,24,576,12,0,1,0,1,0,0,39
924,6,10.3216171264648,24,576,16,0,1,0,1,0,0,57.25
925,6,26.6271896362305,28,784,16,0,1,0,1,0,0,60
929,6,9.30520343780518,21,441,12,0,1,0,1,0,0,54.75
935,6,7.15784788131714,27,729,12,0,0,0,1,0,0,48.5
936,6,12.1683406829834,24,576,14,0,1,0,1,0,0,50.25
937,6,8.58941745758057,23,529,14,0,1,0,1,0,0,55.75
942,6,10.7367715835571,24,576,12,0,1,0,1,0,0,52.25
945,6,8.34604740142822,27,729,16,0,1,0,1,0,0,52.25
946,6,9.03320121765137,23,529,16,0,1,0,1,0,0,56.25
947,6,21.8314304351807,28,784,13,0,1,0,1,0,0,59.75
948,6,19.9560775756836,23,529,12,0,1,0,1,0,0,42.75
949,6,8.30310153961182,23,529,12,0,1,0,1,0,0,49.25
950,6,9.30520343780518,22,484,12,0,1,0,1,0,0,58.5
951,6,8.58941745758057,22,484,12,0,1,0,1,0,0,45
954,6,8.58941745758057,25,625,16,0,1,0,1,0,0,55.5
955,6,17.3935699462891,27,729,12,0,1,0,1,0,0,50.75
956,6,12.5405502319336,22,484,13,0,1,0,1,0,0,48.5
957,6,12.4976005554199,24,576,12,0,0,0,1,0,0,42.5
960,6,22.1893253326416,25,625,15,0,1,0,0,1,0,61.75
961,6,14.3156957626343,23,529,16,0,1,0,1,0,0,59.25
962,6,19.2689266204834,24,576,12,0,1,0,1,0,0,54
964,6,8.15994548797607,21,441,12,0,0,0,1,0,0,43
965,6,8.94730949401855,28,784,12,0,1,0,1,0,0,40
966,6,7.55868721008301,24,576,12,0,1,0,1,0,0,38.75
967,6,10.2786674499512,23,529,12,0,1,0,1,0,0,36.5
968,6,18.3527183532715,25,625,12,0,1,0,1,0,0,52.5
969,6,9.30520343780518,27,729,12,0,1,0,0,1,0,53.5
970,6,14.3156957626343,26,676,12,0,0,0,1,0,0,54.5
972,6,7.51573848724365,22,484,12,0,1,0,0,1,0,50
974,6,9.17635917663574,25,625,18,0,1,0,1,0,0,52.25
977,6,7.15784788131714,22,484,12,0,1,0,1,0,0,58.75
978,6,12.7266511917114,27,729,16,0,1,0,1,0,0,43.25
980,6,23.5922622680664,27,729,12,0,1,0,1,0,0,50.5
981,6,13.1704397201538,25,625,12,0,1,0,1,0,0,42.25
982,6,11.1662435531616,23,529,12,0,1,0,1,0,0,49.5
984,6,10.7081394195557,27,729,16,0,1,0,1,0,0,46.75
985,6,17.193151473999,27,729,14,0,1,0,1,0,0,55
988,6,6.5852198600769,26,676,12,1,1,0,0,0,1,34.25
990,6,10.3359298706055,26,676,12,0,1,0,1,0,0,55
991,6,10.1211977005005,23,529,12,0,1,1,0,0,0,45.75
995,6,8.94730949401855,28,784,9,0,1,0,1,0,0,59.5
996,6,4.59533739089966,25,625,12,0,0,0,1,0,0,43
998,6,8.36036682128906,28,784,12,0,1,0,1,0,0,62.5
999,6,11.6386604309082,22,484,13,0,1,0,1,0,0,52.5
1004,6,12.5262317657471,25,625,14,0,1,0,1,0,0,40.5
1007,6,20.6432342529297,28,784,12,0,1,0,1,0,0,56
1008,6,10.7367715835571,27,729,12,0,1,0,0,0,1,45.5
1011,6,7.15784788131714,23,529,12,0,1,0,1,0,0,46.75
1012,6,6.79995489120483,23,529,12,0,1,0,1,0,0,35.5
1016,6,13.7573804855347,25,625,12,0,1,0,1,0,0,45.5
1022,6,6.44206285476685,23,529,17,0,1,0,0,1,0,33.75
1023,6,11.0946626663208,27,729,16,0,1,0,1,0,0,60.75
1024,6,15.0028495788574,23,529,16,0,1,0,1,0,0,53
1027,6,2.76292848587036,24,576,12,1,1,0,1,0,0,38.25
1028,6,4.79575634002686,23,529,11,1,1,0,1,0,0,34
1038,6,7.15784788131714,21,441,14,0,1,0,1,0,0,50
1042,6,5.51154184341431,23,529,12,0,1,0,1,0,0,45.25
1045,6,9.14773082733154,27,729,12,0,1,0,1,0,0,53.75
1055,6,12.0394973754883,26,676,16,0,1,0,1,0,0,59
1057,6,5.58312177658081,28,784,10,1,1,0,1,0,0,28.25
1058,6,6.95742797851562,22,484,12,1,1,0,1,0,0,43.75
1060,6,7.87363290786743,26,676,12,0,1,0,1,0,0,48.5
1061,6,22.6617374420166,27,729,12,0,1,0,1,0,0,58.5
1063,6,6.94311094284058,25,625,12,0,1,0,0,0,1,52.25
1067,6,7.15784788131714,25,625,10,1,1,0,0,1,0,31.25
1068,6,7.15784788131714,28,784,9,1,1,0,0,1,0,29.5
1072,6,12.5262317657471,25,625,18,1,1,1,0,0,0,43.75
1073,6,5.72627830505371,27,729,13,1,1,0,0,0,1,37
1074,6,6.01259088516235,24,576,12,1,1,0,0,0,1,36
1078,6,12.9986515045166,26,676,16,1,1,0,0,0,1,57.25
1079,6,9.19067478179932,25,625,14,1,1,0,0,0,1,41
1080,6,8.9759407043457,22,484,12,0,1,0,0,0,1,51
1081,6,5.11070203781128,24,576,14,0,1,0,0,0,1,54
1082,6,14.7451639175415,23,529,16,0,1,0,0,0,1,54.5
1084,6,9.07614898681641,29,841,9,0,1,0,0,0,1,39.5
1085,6,9.53425407409668,25,625,12,0,1,0,0,0,1,52.5
1086,6,8.94730949401855,24,576,16,0,1,0,0,0,1,53
1089,6,4.76712656021118,23,529,8,0,0,0,0,0,1,31.25
1091,6,8.44626045227051,28,784,10,0,0,0,0,0,1,50.25
1094,6,15.0314769744873,27,729,12,0,0,0,0,0,1,48
1095,6,8.94730949401855,23,529,12,0,1,1,0,0,0,50
1096,6,6.59953498840332,28,784,11,0,1,0,0,0,1,39
1097,6,7.37258195877075,28,784,14,0,1,0,0,0,1,61.75
1103,6,10.3216171264648,27,729,16,0,1,0,0,0,1,61.25
1104,6,12.5691785812378,27,729,14,0,1,0,0,0,1,56.25
1106,6,8.58941745758057,21,441,13,0,1,0,0,0,1,55.75
1107,6,13.7573804855347,29,841,12,0,0,0,0,0,1,53
1109,6,7.87363290786743,23,529,14,0,1,0,0,0,1,55.75
1111,6,13.700119972229,29,841,12,0,1,0,0,0,1,53
1135,6,8.87572956085205,21,441,16,0,1,0,0,0,1,49.75
1139,6,17.8946189880371,24,576,16,0,1,0,0,0,1,53.5
1143,6,8.94730949401855,26,676,16,0,1,0,0,0,1,58
1146,6,11.0087699890137,24,576,16,0,1,0,0,0,1,37.5
1147,6,7.81636905670166,24,576,12,0,1,0,0,0,1,53.75
1148,6,6.87153387069702,27,729,11,1,1,0,0,0,1,32.25
1149,6,11.4525566101074,24,576,12,1,1,0,0,0,1,32.75
1150,6,7.01469135284424,22,484,11,1,1,0,0,0,1,35
1153,6,5.72627830505371,22,484,10,1,1,0,0,0,1,33.5
1154,6,17.8946189880371,27,729,14,1,1,0,0,0,1,49.75
1156,6,9.19067478179932,28,784,12,1,1,0,0,0,1,53.25
1157,6,11.9536046981812,25,625,12,1,1,0,0,0,1,55.25
1158,6,15.4752674102783,25,625,14,1,1,0,0,0,1,40.25
1160,6,8.94730949401855,22,484,14,1,1,0,0,0,1,40
1161,6,5.51154184341431,28,784,12,1,1,0,0,0,1,49.25
1163,6,5.15365028381348,27,729,10,0,1,0,0,0,1,42.25
1166,6,4.79575634002686,24,576,13,1,1,0,0,0,1,46.25
1168,6,6.25595808029175,25,625,12,1,1,0,0,0,1,35.5
1169,6,21.2444896697998,27,729,12,0,1,0,0,0,1,55.25
1171,6,7.15784788131714,23,529,12,0,1,0,0,0,1,44
1174,6,9.17635917663574,26,676,16,0,1,0,0,0,1,61.75
1175,6,20.6432342529297,27,729,16,0,1,0,0,0,1,61.75
1177,6,11.5813961029053,24,576,16,0,1,0,0,0,1,61.75
1178,6,10.8656129837036,23,529,16,0,1,0,0,0,1,55.5
1181,6,13.7573804855347,29,841,13,0,1,0,0,0,1,55.25
1183,6,15.2891635894775,25,625,18,0,1,0,0,0,1,61.5
1184,6,23.7211055755615,28,784,16,0,1,0,0,0,1,61.75
1185,6,23.5350017547607,25,625,16,0,1,0,0,0,1,63.5
1186,6,11.0087699890137,24,576,15,0,1,0,0,0,1,51
1187,6,10.2929830551147,25,625,18,0,1,0,0,0,1,59
1188,6,8.26015663146973,23,529,15,0,1,0,0,0,1,58
1189,6,9.74898910522461,27,729,14,1,1,0,0,0,1,46.25
1190,6,8.76120471954346,26,676,12,1,1,0,0,0,1,40
1191,6,11.2950830459595,25,625,14,1,1,0,0,0,1,39.25
1192,6,8.73257160186768,23,529,13,1,1,0,0,0,1,40.75
1194,6,12.8841257095337,28,784,12,1,1,1,0,0,0,41.5
1195,6,7.61594772338867,23,529,16,1,1,0,1,0,0,53.75
1198,6,9.17635917663574,23,529,12,0,1,0,0,0,1,50.5
1200,6,5.36838579177856,25,625,15,0,1,0,0,0,1,48
1201,6,10.3216171264648,24,576,15,1,1,0,0,0,1,43
1202,6,5.08207225799561,26,676,16,1,1,0,0,0,1,37.75
1203,6,3.57892394065857,25,625,12,1,1,0,0,0,1,40.75
1204,6,15.8188438415527,24,576,8,0,1,0,0,0,1,31.25
1205,6,6.65679740905762,23,529,8,0,1,0,0,0,1,29.75
1207,6,5.78354024887085,26,676,13,1,1,0,0,0,1,40.75
1211,6,4.53807401657104,23,529,8,1,1,0,0,0,1,30
1213,6,4.79575634002686,24,576,11,1,1,0,0,0,1,31.5
1214,6,7.88794612884521,21,441,12,1,1,0,0,0,1,27.5
1215,6,4.46649742126465,23,529,12,1,1,0,0,0,1,35
1216,6,4.79575634002686,25,625,10,1,1,0,0,0,1,36.75
1217,6,6.01259088516235,23,529,12,1,1,0,0,0,1,33.75
1218,6,8.94730949401855,21,441,13,1,1,0,0,0,1,35.75
1221,6,8.11699771881104,26,676,12,1,1,0,0,0,1,27.5
1222,6,6.59953498840332,22,484,12,1,1,0,0,0,1,31.5
1229,6,12.5262317657471,24,576,12,0,1,0,0,0,1,49.5
1233,6,28.6313915252686,26,676,12,0,1,0,0,0,1,47.75
1235,6,14.3156957626343,24,576,12,0,1,0,0,1,0,37
1236,6,17.1788349151611,22,484,12,0,1,0,0,1,0,42.5
1239,6,6.01259088516235,24,576,13,0,0,0,0,0,1,48.25
1242,6,4.79575634002686,21,441,11,0,0,0,0,0,1,35.75
1244,6,5.72627830505371,21,441,9,0,1,0,0,0,1,35
1248,6,6.08416986465454,23,529,12,0,0,0,0,0,1,46
1249,6,7.32963562011719,27,729,12,0,0,0,0,0,1,58.5
1257,6,4.29470872879028,21,441,10,0,1,0,0,1,0,43.5
1260,6,13.5999097824097,26,676,9,0,1,0,0,0,1,35.75
1262,6,3.73639583587646,26,676,16,0,1,0,0,0,1,60
1264,6,6.87153387069702,25,625,12,0,1,0,0,0,1,56.75
1269,6,12.1683406829834,25,625,15,1,1,0,0,0,1,55
1270,6,11.7961301803589,23,529,16,1,1,0,0,0,1,52.5
1272,6,10.9515066146851,26,676,12,0,1,0,0,0,1,48.25
1275,6,8.94730949401855,27,729,12,0,0,0,0,0,1,30.5
1277,6,7.15784788131714,21,441,14,0,0,0,0,0,1,49.5
1289,6,6.44206285476685,22,484,12,1,1,0,0,0,1,40.75
1292,6,6.74269247055054,22,484,12,1,1,0,0,0,1,42.5
1293,6,10.3216171264648,27,729,16,1,1,0,0,0,1,44.75
1294,6,10.0209846496582,22,484,12,1,1,0,0,0,1,50.5
1296,6,5.38270139694214,24,576,12,0,1,0,0,0,1,43.25
1298,6,7.51573848724365,23,529,15,1,1,0,0,0,1,45.25
1299,6,17.6798839569092,27,729,18,1,0,0,0,0,1,48.75
1309,6,33.2839889526367,24,576,13,0,1,0,0,0,1,53.25
1310,6,6.44206285476685,24,576,16,0,1,0,0,0,1,47.25
1318,6,8.13131618499756,28,784,8,0,0,0,0,0,1,45
1319,6,10.7367715835571,23,529,12,0,1,0,0,0,1,31.5
1320,6,14.4445371627808,28,784,13,0,0,0,0,0,1,63.75
1321,6,11.8820238113403,25,625,12,0,1,0,0,0,1,54
1323,6,13.3135948181152,23,529,16,0,1,0,0,0,1,58.25
1327,6,8.05973529815674,24,576,12,0,1,0,0,0,1,51
1334,6,20.0992374420166,27,729,12,0,0,0,0,0,1,57.25
1335,6,9.56288433074951,25,625,12,0,0,0,0,0,1,41.75
1337,6,5.08207225799561,28,784,8,0,0,0,0,0,1,36.5
1339,6,3.32124090194702,23,529,9,0,1,0,0,0,1,33.5
1341,6,4.79575634002686,27,729,12,0,0,0,0,0,1,39
1342,6,7.58731937408447,26,676,9,0,0,0,0,0,1,31
1343,6,7.15784788131714,24,576,9,0,0,0,0,0,1,45
1344,6,17.2933540344238,26,676,16,0,0,0,0,0,1,53.25
1345,6,17.3219928741455,27,729,12,0,1,0,0,0,1,54.75
1353,6,7.22942495346069,22,484,12,0,1,0,0,0,1,47.5
1356,6,15.8045263290405,23,529,16,0,1,0,0,0,1,58
1357,6,14.3156957626343,29,841,12,0,1,0,0,0,1,34.25
1358,6,14.8024301528931,25,625,14,0,1,0,0,0,1,44.5
1360,6,7.58731937408447,29,841,12,0,1,0,0,0,1,48.5
1362,6,17.0499935150146,23,529,16,0,1,0,0,0,1,62.25
1363,6,19.2689266204834,27,729,16,0,1,0,0,0,1,53.75
1366,6,13.7573804855347,27,729,12,0,1,0,0,0,1,48.25
1367,6,7.44416236877441,25,625,15,0,1,1,0,0,0,59.75
1370,6,5.95532941818237,21,441,12,0,1,0,0,0,1,35.25
1373,6,8.58941745758057,24,576,13,0,1,0,0,1,0,51.25
1380,6,5.15365028381348,24,576,12,1,1,0,0,0,1,38.75
1383,6,9.23362159729004,23,529,10,1,1,0,0,0,1,29.75
1384,6,7.15784788131714,23,529,12,1,1,0,0,0,1,38.75
1385,6,8.23152446746826,22,484,13,1,1,0,0,0,1,46.25
1387,6,4.79575634002686,24,576,11,1,1,0,0,0,1,32.5
1393,6,21.7598533630371,27,729,12,0,0,0,0,0,1,55.25
1396,6,9.44835948944092,22,484,12,0,1,0,0,0,1,45.25
1408,6,9.09046745300293,23,529,14,0,1,0,0,0,1,50.25
1412,6,7.15784788131714,23,529,12,0,1,0,0,0,1,41.5
1420,6,7.15784788131714,23,529,8,0,1,0,0,0,1,49
1422,6,5.72627830505371,22,484,12,0,1,0,0,0,1,38
1426,6,11.6959190368652,24,576,12,0,0,0,0,0,1,49.75
1429,6,12.38307762146,28,784,16,0,1,0,0,0,1,56.75
1432,6,13.0702266693115,25,625,16,1,1,0,0,0,1,40.25
1434,6,15.8045263290405,24,576,11,0,1,0,0,0,1,31.25
1435,6,9.09046745300293,25,625,12,1,1,0,0,0,1,37.25
1438,6,12.2685508728027,23,529,12,1,1,0,0,0,1,34
1448,6,15.8188438415527,27,729,13,1,1,0,0,0,1,33
1455,6,5.72627830505371,29,841,7,0,1,0,0,0,1,38.5
1459,6,7.95952653884888,22,484,12,0,1,0,0,0,1,56.25
1460,6,8.94730949401855,27,729,12,0,1,0,1,0,0,51.5
1462,6,11.9249744415283,28,784,10,0,1,0,0,0,1,51.25
1463,6,12.5548620223999,27,729,13,0,1,0,0,0,1,51.5
1468,6,35.7892379760742,28,784,12,0,1,0,0,0,1,50
1474,6,11.3523445129395,28,784,13,0,1,0,0,0,1,55.25
